Step 0 | loss:2.238386869430542 lr:0.0 gpu_resources:16631460352
Step 3 | loss:2.1720423698425293 lr:8.999999999999999e-06 gpu_resources:16712456192
Step 3 | loss:3.1911699771881104 lr:8.999999999999999e-06 gpu_resources:16506485760
Step 3 | loss:1.63308846950531 lr:8.999999999999999e-06 gpu_resources:16838855680
Step 4 | loss:2.275116443634033 lr:1.1999999999999999e-05 gpu_resources:16769588224
Step 4 | loss:1.8584297895431519 lr:1.1999999999999999e-05 gpu_resources:16772248576
Step 4 | loss:1.9897618293762207 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:2.139354944229126 lr:1.1999999999999999e-05 gpu_resources:16643707392
Step 4 | loss:2.078014612197876 lr:1.1999999999999999e-05 gpu_resources:16810421248
Step 4 | loss:3.219845771789551 lr:1.1999999999999999e-05 gpu_resources:16454232064
Step 4 | loss:2.0827503204345703 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:1.798774242401123 lr:1.1999999999999999e-05 gpu_resources:16781130752
Step 4 | loss:1.9151999950408936 lr:1.1999999999999999e-05 gpu_resources:16813147136
Step 4 | loss:2.0664870738983154 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:2.56406831741333 lr:1.1999999999999999e-05 gpu_resources:16746317824
Step 4 | loss:2.76800537109375 lr:1.1999999999999999e-05 gpu_resources:16499771392
Step 4 | loss:2.653770685195923 lr:1.1999999999999999e-05 gpu_resources:16584760832
Step 4 | loss:2.088752031326294 lr:1.1999999999999999e-05 gpu_resources:16826907648
Step 4 | loss:2.6271400451660156 lr:1.1999999999999999e-05 gpu_resources:16650797568
Step 4 | loss:2.0860345363616943 lr:1.1999999999999999e-05 gpu_resources:16834692096
Step 4 | loss:2.418260335922241 lr:1.1999999999999999e-05 gpu_resources:16663204352
Step 4 | loss:2.7154157161712646 lr:1.1999999999999999e-05 gpu_resources:16575061504
Step 4 | loss:2.1889166831970215 lr:1.1999999999999999e-05 gpu_resources:16650404352
Step 4 | loss:2.19092059135437 lr:1.1999999999999999e-05 gpu_resources:16839832576
Step 4 | loss:2.0489203929901123 lr:1.1999999999999999e-05 gpu_resources:16823491584
Step 4 | loss:1.8966481685638428 lr:1.1999999999999999e-05 gpu_resources:16697751552
Step 4 | loss:2.1011874675750732 lr:1.1999999999999999e-05 gpu_resources:16761743360
Step 4 | loss:2.270190477371216 lr:1.1999999999999999e-05 gpu_resources:16663204352
Step 4 | loss:1.9141526222229004 lr:1.1999999999999999e-05 gpu_resources:16833420288
Step 4 | loss:2.19732928276062 lr:1.1999999999999999e-05 gpu_resources:16688558592
Step 4 | loss:1.7602345943450928 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:1.8534408807754517 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:2.007096529006958 lr:1.1999999999999999e-05 gpu_resources:16807869440
Step 4 | loss:2.022000551223755 lr:1.1999999999999999e-05 gpu_resources:16716265472
Step 4 | loss:2.198934555053711 lr:1.1999999999999999e-05 gpu_resources:16632599040
Step 4 | loss:2.020904302597046 lr:1.1999999999999999e-05 gpu_resources:16782474240
Step 4 | loss:1.7898774147033691 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:1.7537176609039307 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:1.9596048593521118 lr:1.1999999999999999e-05 gpu_resources:16769952768
Step 4 | loss:1.988873839378357 lr:1.1999999999999999e-05 gpu_resources:16714131456
Step 4 | loss:1.853395700454712 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:2.1308517456054688 lr:1.1999999999999999e-05 gpu_resources:16786828288
Step 4 | loss:2.081599235534668 lr:1.1999999999999999e-05 gpu_resources:16771677184
Step 4 | loss:2.031203508377075 lr:1.1999999999999999e-05 gpu_resources:16707729408
Step 4 | loss:1.9715322256088257 lr:1.1999999999999999e-05 gpu_resources:16781130752
Step 4 | loss:1.7887537479400635 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:2.1268951892852783 lr:1.1999999999999999e-05 gpu_resources:16746317824
Step 4 | loss:2.3872392177581787 lr:1.1999999999999999e-05 gpu_resources:16637686272
Step 4 | loss:2.1000149250030518 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:1.999788761138916 lr:1.1999999999999999e-05 gpu_resources:16757639168
Step 4 | loss:1.8214678764343262 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:2.1702206134796143 lr:1.1999999999999999e-05 gpu_resources:16784514048
Step 4 | loss:2.272456169128418 lr:1.1999999999999999e-05 gpu_resources:16702347264
Step 4 | loss:2.0624382495880127 lr:1.1999999999999999e-05 gpu_resources:16705595392
Step 4 | loss:2.186157464981079 lr:1.1999999999999999e-05 gpu_resources:16748664832
Step 4 | loss:2.6621756553649902 lr:1.1999999999999999e-05 gpu_resources:16562370048
Step 4 | loss:2.464900493621826 lr:1.1999999999999999e-05 gpu_resources:16718432256
Step 4 | loss:1.9302998781204224 lr:1.1999999999999999e-05 gpu_resources:16803273728
Step 4 | loss:2.047456979751587 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:1.9516273736953735 lr:1.1999999999999999e-05 gpu_resources:16748664832
Step 4 | loss:1.8471505641937256 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:2.333813190460205 lr:1.1999999999999999e-05 gpu_resources:16753358848
Step 4 | loss:2.09696888923645 lr:1.1999999999999999e-05 gpu_resources:16658035200
Step 4 | loss:2.0880298614501953 lr:1.1999999999999999e-05 gpu_resources:16838855680
Step 4 | loss:2.32076358795166 lr:1.1999999999999999e-05 gpu_resources:16767900672
Step 4 | loss:2.130052089691162 lr:1.1999999999999999e-05 gpu_resources:16727623680
Step 4 | loss:2.4267566204071045 lr:1.1999999999999999e-05 gpu_resources:16710486016
Step 4 | loss:2.744271755218506 lr:1.1999999999999999e-05 gpu_resources:16613593600
Step 5 | loss:1.7925543785095215 lr:1.4999999999999999e-05 gpu_resources:16832039936
Step 5 | loss:2.350487470626831 lr:1.4999999999999999e-05 gpu_resources:16695453696
Step 5 | loss:2.430957794189453 lr:1.4999999999999999e-05 gpu_resources:16632599040
Step 5 | loss:2.0363428592681885 lr:1.4999999999999999e-05 gpu_resources:16734582784
Step 5 | loss:2.043398141860962 lr:1.4999999999999999e-05 gpu_resources:16759691264
Step 5 | loss:2.573601245880127 lr:1.4999999999999999e-05 gpu_resources:16688558592
Step 5 | loss:2.3546667098999023 lr:1.4999999999999999e-05 gpu_resources:16714426368
Step 5 | loss:2.508169651031494 lr:1.4999999999999999e-05 gpu_resources:16584760832
Step 5 | loss:1.9848579168319702 lr:1.4999999999999999e-05 gpu_resources:16789507072
Step 5 | loss:1.907212495803833 lr:1.4999999999999999e-05 gpu_resources:16831634432
Step 5 | loss:2.4071238040924072 lr:1.4999999999999999e-05 gpu_resources:16734689280
Step 5 | loss:2.1548056602478027 lr:1.4999999999999999e-05 gpu_resources:16700049408
Step 5 | loss:1.6810338497161865 lr:1.4999999999999999e-05 gpu_resources:16825893888
Step 5 | loss:1.9015141725540161 lr:1.4999999999999999e-05 gpu_resources:16734582784
Step 5 | loss:2.080839157104492 lr:1.4999999999999999e-05 gpu_resources:16838855680
Step 5 | loss:1.7736598253250122 lr:1.4999999999999999e-05 gpu_resources:16814763008
Step 5 | loss:2.042647361755371 lr:1.4999999999999999e-05 gpu_resources:16759691264
Step 5 | loss:1.9225025177001953 lr:1.4999999999999999e-05 gpu_resources:16785167360
Step 5 | loss:2.4174230098724365 lr:1.4999999999999999e-05 gpu_resources:16610853376
Step 5 | loss:2.069300651550293 lr:1.4999999999999999e-05 gpu_resources:16758872064
Step 5 | loss:1.9713915586471558 lr:1.4999999999999999e-05 gpu_resources:16758872064
Step 5 | loss:1.6717838048934937 lr:1.4999999999999999e-05 gpu_resources:16838855680
Step 5 | loss:2.07655930519104 lr:1.4999999999999999e-05 gpu_resources:16697751552
Step 5 | loss:2.0796260833740234 lr:1.4999999999999999e-05 gpu_resources:16669221376
Step 5 | loss:2.0596930980682373 lr:1.4999999999999999e-05 gpu_resources:16759691264
Step 5 | loss:2.0294017791748047 lr:1.4999999999999999e-05 gpu_resources:16794082304
Step 5 | loss:2.7755517959594727 lr:1.4999999999999999e-05 gpu_resources:16593580544
Step 5 | loss:2.028794050216675 lr:1.4999999999999999e-05 gpu_resources:16776829952
Step 5 | loss:2.025400161743164 lr:1.4999999999999999e-05 gpu_resources:16757358592
Step 5 | loss:1.936826467514038 lr:1.4999999999999999e-05 gpu_resources:16838855680
Step 5 | loss:2.0833210945129395 lr:1.4999999999999999e-05 gpu_resources:16798678016
Step 5 | loss:1.8912113904953003 lr:1.4999999999999999e-05 gpu_resources:16805571584
Step 5 | loss:2.1109559535980225 lr:1.4999999999999999e-05 gpu_resources:16838855680
Step 5 | loss:1.6560745239257812 lr:1.4999999999999999e-05 gpu_resources:16814763008
Step 5 | loss:2.012824773788452 lr:1.4999999999999999e-05 gpu_resources:16727623680
Step 5 | loss:2.225750207901001 lr:1.4999999999999999e-05 gpu_resources:16767900672
Step 5 | loss:2.6474084854125977 lr:1.4999999999999999e-05 gpu_resources:16582151680
Step 5 | loss:2.328169345855713 lr:1.4999999999999999e-05 gpu_resources:16739569664
Step 5 | loss:2.374854326248169 lr:1.4999999999999999e-05 gpu_resources:16693155840
Step 5 | loss:2.3319146633148193 lr:1.4999999999999999e-05 gpu_resources:16725325824
Step 5 | loss:2.1451804637908936 lr:1.4999999999999999e-05 gpu_resources:16789142528
Step 5 | loss:1.8426892757415771 lr:1.4999999999999999e-05 gpu_resources:16835767296
Step 5 | loss:2.279634952545166 lr:1.4999999999999999e-05 gpu_resources:16786828288
Step 5 | loss:2.626166820526123 lr:1.4999999999999999e-05 gpu_resources:16579722752
Step 5 | loss:2.588489532470703 lr:1.4999999999999999e-05 gpu_resources:16771677184
Step 5 | loss:2.8816380500793457 lr:1.4999999999999999e-05 gpu_resources:16618680832
Step 5 | loss:2.62605619430542 lr:1.4999999999999999e-05 gpu_resources:16693155840
Step 5 | loss:2.3193626403808594 lr:1.4999999999999999e-05 gpu_resources:16727623680
Step 5 | loss:2.1090526580810547 lr:1.4999999999999999e-05 gpu_resources:16800975872
Step 5 | loss:3.5024421215057373 lr:1.4999999999999999e-05 gpu_resources:16485990400
Step 5 | loss:2.5468287467956543 lr:1.4999999999999999e-05 gpu_resources:16613593600
Step 5 | loss:2.145876407623291 lr:1.4999999999999999e-05 gpu_resources:16732235776
Step 5 | loss:2.0799248218536377 lr:1.4999999999999999e-05 gpu_resources:16716396544
Step 5 | loss:2.2814745903015137 lr:1.4999999999999999e-05 gpu_resources:16814763008
Step 5 | loss:1.8544014692306519 lr:1.4999999999999999e-05 gpu_resources:16838855680
Step 5 | loss:2.7129967212677 lr:1.4999999999999999e-05 gpu_resources:16632599040
Step 5 | loss:2.193250894546509 lr:1.4999999999999999e-05 gpu_resources:16794786816
Step 5 | loss:1.9001717567443848 lr:1.4999999999999999e-05 gpu_resources:16736929792
Step 5 | loss:2.352693557739258 lr:1.4999999999999999e-05 gpu_resources:16637686272
Step 5 | loss:1.9916950464248657 lr:1.4999999999999999e-05 gpu_resources:16807869440
Step 5 | loss:2.23405385017395 lr:1.4999999999999999e-05 gpu_resources:16748664832
Step 5 | loss:1.8000987768173218 lr:1.4999999999999999e-05 gpu_resources:16838855680
Step 5 | loss:2.7165348529815674 lr:1.4999999999999999e-05 gpu_resources:16538717696
Step 5 | loss:2.406482458114624 lr:1.4999999999999999e-05 gpu_resources:16613593600
Step 6 | loss:2.5175724029541016 lr:1.7999999999999997e-05 gpu_resources:16628326912
Step 6 | loss:2.339600086212158 lr:1.7999999999999997e-05 gpu_resources:16705595392
Step 6 | loss:2.2890121936798096 lr:1.7999999999999997e-05 gpu_resources:16693155840
Step 6 | loss:1.9242688417434692 lr:1.7999999999999997e-05 gpu_resources:16759691264
Step 6 | loss:2.0210084915161133 lr:1.7999999999999997e-05 gpu_resources:16666681856
Step 6 | loss:1.8073986768722534 lr:1.7999999999999997e-05 gpu_resources:16835636224
Step 6 | loss:1.9141788482666016 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.196012258529663 lr:1.7999999999999997e-05 gpu_resources:16714426368
Step 6 | loss:1.951322078704834 lr:1.7999999999999997e-05 gpu_resources:16823491584
Step 6 | loss:1.7018940448760986 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.0939464569091797 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.110281467437744 lr:1.7999999999999997e-05 gpu_resources:16757639168
Step 6 | loss:2.7229230403900146 lr:1.7999999999999997e-05 gpu_resources:16569884160
Step 6 | loss:1.750339150428772 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.109787702560425 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.012773275375366 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.3774209022521973 lr:1.7999999999999997e-05 gpu_resources:16669221376
Step 6 | loss:2.2256627082824707 lr:1.7999999999999997e-05 gpu_resources:16805571584
Step 6 | loss:1.846908688545227 lr:1.7999999999999997e-05 gpu_resources:16833682432
Step 6 | loss:2.314321517944336 lr:1.7999999999999997e-05 gpu_resources:16708515840
Step 6 | loss:2.2199599742889404 lr:1.7999999999999997e-05 gpu_resources:16646070784
Step 6 | loss:2.026573896408081 lr:1.7999999999999997e-05 gpu_resources:16784514048
Step 6 | loss:1.9488376379013062 lr:1.7999999999999997e-05 gpu_resources:16743970816
Step 6 | loss:1.792838454246521 lr:1.7999999999999997e-05 gpu_resources:16835636224
Step 6 | loss:1.9242568016052246 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:1.8402048349380493 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.186013698577881 lr:1.7999999999999997e-05 gpu_resources:16833420288
Step 6 | loss:2.565406322479248 lr:1.7999999999999997e-05 gpu_resources:16763795456
Step 6 | loss:2.941506862640381 lr:1.7999999999999997e-05 gpu_resources:16522757632
Step 6 | loss:1.8952977657318115 lr:1.7999999999999997e-05 gpu_resources:16817060864
Step 6 | loss:2.352346897125244 lr:1.7999999999999997e-05 gpu_resources:16693155840
Step 6 | loss:2.624218702316284 lr:1.7999999999999997e-05 gpu_resources:16493811712
Step 6 | loss:1.9195841550827026 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.5018112659454346 lr:1.7999999999999997e-05 gpu_resources:16718432256
Step 6 | loss:2.153085470199585 lr:1.7999999999999997e-05 gpu_resources:16833420288
Step 6 | loss:2.1438145637512207 lr:1.7999999999999997e-05 gpu_resources:16627511808
Step 6 | loss:1.959312915802002 lr:1.7999999999999997e-05 gpu_resources:16767900672
Step 6 | loss:1.990166425704956 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:1.8396586179733276 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.44012451171875 lr:1.7999999999999997e-05 gpu_resources:16627511808
Step 6 | loss:2.006502628326416 lr:1.7999999999999997e-05 gpu_resources:16739657728
Step 6 | loss:1.8892005681991577 lr:1.7999999999999997e-05 gpu_resources:16784514048
Step 6 | loss:2.413515567779541 lr:1.7999999999999997e-05 gpu_resources:16695453696
Step 6 | loss:2.139293909072876 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.181995153427124 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.7711284160614014 lr:1.7999999999999997e-05 gpu_resources:16554601984
Step 6 | loss:1.970510721206665 lr:1.7999999999999997e-05 gpu_resources:16729921536
Step 6 | loss:2.138329029083252 lr:1.7999999999999997e-05 gpu_resources:16761743360
Step 6 | loss:2.1228742599487305 lr:1.7999999999999997e-05 gpu_resources:16718432256
Step 6 | loss:1.9665472507476807 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:2.8794028759002686 lr:1.7999999999999997e-05 gpu_resources:16532577792
Step 6 | loss:2.54396390914917 lr:1.7999999999999997e-05 gpu_resources:16551419392
Step 6 | loss:2.2859084606170654 lr:1.7999999999999997e-05 gpu_resources:16751011840
Step 6 | loss:1.8963279724121094 lr:1.7999999999999997e-05 gpu_resources:16814763008
Step 6 | loss:1.801421880722046 lr:1.7999999999999997e-05 gpu_resources:16810167296
Step 6 | loss:1.8761950731277466 lr:1.7999999999999997e-05 gpu_resources:16839087104
Step 6 | loss:2.079501152038574 lr:1.7999999999999997e-05 gpu_resources:16814763008
Step 6 | loss:2.104509115219116 lr:1.7999999999999997e-05 gpu_resources:16660578816
Step 6 | loss:2.240558624267578 lr:1.7999999999999997e-05 gpu_resources:16618680832
Step 6 | loss:1.7412973642349243 lr:1.7999999999999997e-05 gpu_resources:16833682432
Step 6 | loss:2.1360299587249756 lr:1.7999999999999997e-05 gpu_resources:16655491584
Step 6 | loss:3.0306127071380615 lr:1.7999999999999997e-05 gpu_resources:16575641088
Step 6 | loss:2.0725512504577637 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 6 | loss:1.7782254219055176 lr:1.7999999999999997e-05 gpu_resources:16838855680
Step 7 | loss:1.6711640357971191 lr:2.1e-05 gpu_resources:16832039936
Step 7 | loss:2.0720267295837402 lr:2.1e-05 gpu_resources:16723027968
Step 7 | loss:1.7356916666030884 lr:2.1e-05 gpu_resources:16838855680
Step 7 | loss:2.1829137802124023 lr:2.1e-05 gpu_resources:16810167296
Step 7 | loss:2.121570348739624 lr:2.1e-05 gpu_resources:16839087104
Step 7 | loss:1.7593882083892822 lr:2.1e-05 gpu_resources:16767900672
Step 7 | loss:1.8759334087371826 lr:2.1e-05 gpu_resources:16770368512
Step 7 | loss:2.118311643600464 lr:2.1e-05 gpu_resources:16833420288
Step 7 | loss:2.4844884872436523 lr:2.1e-05 gpu_resources:16697751552
Step 7 | loss:2.6138687133789062 lr:2.1e-05 gpu_resources:16714426368
Step 7 | loss:1.8152577877044678 lr:2.1e-05 gpu_resources:16729921536
Step 7 | loss:2.3371565341949463 lr:2.1e-05 gpu_resources:16577392128
Step 7 | loss:2.955627679824829 lr:2.1e-05 gpu_resources:16475932672
Step 7 | loss:2.3480093479156494 lr:2.1e-05 gpu_resources:16695453696
Step 7 | loss:2.3266141414642334 lr:2.1e-05 gpu_resources:16743970816
Step 7 | loss:2.3439855575561523 lr:2.1e-05 gpu_resources:16771677184
Step 7 | loss:2.2063424587249756 lr:2.1e-05 gpu_resources:16838855680
Step 7 | loss:1.840004801750183 lr:2.1e-05 gpu_resources:16838855680
Step 7 | loss:1.931431531906128 lr:2.1e-05 gpu_resources:16746317824
Step 7 | loss:1.9477980136871338 lr:2.1e-05 gpu_resources:16838855680
Step 7 | loss:2.100149393081665 lr:2.1e-05 gpu_resources:16838855680
Step 7 | loss:1.8387610912322998 lr:2.1e-05 gpu_resources:16784514048
Step 7 | loss:2.6967949867248535 lr:2.1e-05 gpu_resources:16655491584
Step 7 | loss:2.408027172088623 lr:2.1e-05 gpu_resources:16618981888
Step 7 | loss:1.761559009552002 lr:2.1e-05 gpu_resources:16838855680
Step 7 | loss:3.489567756652832 lr:2.1e-05 gpu_resources:16509095424
Step 7 | loss:2.55588960647583 lr:2.1e-05 gpu_resources:16710486016
Step 7 | loss:2.2371785640716553 lr:2.1e-05 gpu_resources:16708515840
